tt1,tt2,tt3,tt4,tt5,tt6,tt7,tt8,tt9,tt10,tt11,tt12,tt13,tt14,tt15,tt16,tt17,tt18,tt19,tt20,tt21,tt22,tt23,tt24,tt25,tt26,tt27,tt28,tt29,tt30,tt31,tt32,tt33,tt34,tt35,tt36,tt37,tt38,tt39,tt40,tt41,tt42,tt43,tt44,tt45,tt46,tt47,tt48,tt49,tt50,tt51,tt52,tt53,tt54,tt55,tt56,tt57,tt58,tt59,tt60,tt61,tt62,tt63,tt64,tt65,tt66,tt67,tt68,tt69,tt70,tt71,tt72,tt73,tt74,tt75,tt76,tt77,tt78,tt79,tt80,tt81,tt82,tt83,tt84,tt85,tt86,tt87,tt88,tt89,tt90,tt91,tt92,tt93,tt94,tt95,tt96,tt97,tt98,tt99,tt100,tt101,tt102,tt103,tt104,tt105,tt106,tt107,tt108,tt109,tt110,tt111,tt112,tt113,tt114,tt115,tt116,tt117,tt118,tt119,tt120,tt121,tt122,tt123,tt124,tt125,tt126,tt127,tt128,tt129,tt130,tt131,tt132,tt133,tt134,tt135,tt136,tt137,tt138,tt139,tt140,tt141,tt142,tt143,tt144,tt145,tt146,tt147,tt148,tt149,tt150,tt151,tt152,tt153,tt154,tt155,tt156,tt157,tt158,tt159,tt160,tt161,tt162,tt163,tt164,tt165,tt166,tt167,tt168,tt169,tt170,tt171,tt172,tt173,tt174,tt175,tt176,tt177,tt178,tt179,tt180,tt181,tt182,tt183,tt184,tt185,tt186,tt187,tt188,tt189,tt190,tt191,tt192,tt193,tt194,tt195,tt196,tt197,tt198,tt199,tt200,tt201,tt202,tt203,tt204,tt205,tt206,tt207,tt208,tt209,tt210,tt211
'org.eclipse.help','org.eclipse.help.internal.util',0,0,0.333333333,1,1,3.55,12,71,8.95,29,179,2,5,40,3,0.333333333,1,1,0,0,0,1.666666667,5,5,1,1,3,2,6,6,4.666666667,10,14,1.55,4,31,85.33333333,184,256,2.7,8,54,1,7,0,0,5,0,13,59,2,3,3,6,8,15,3,0,0,2,0,0,31,0,7,5,20,9,37,1,10,0,20,73,24,30,3,1,8,3,12,34,29,525,105,37,14,1,0,3,3,1,2,0,0,6,3,0,0,5,41,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,1319,7.58E-04,0.005307051,0,0,0.003790751,0,0.009855951,0.044730857,0.0015163,0.00227445,0.00227445,0.004548901,0.006065201,0.011372252,0.00227445,0,0,0.0015163,0,0,0.023502654,0,0.005307051,0.003790751,0.015163002,0.006823351,0.028051554,7.58E-04,0.007581501,0,0.015163002,0.055344958,0.018195603,0.022744503,0.00227445,7.58E-04,0.006065201,0.00227445,0.009097801,0.025777104,0.021986353,0.39802881,0.079605762,0.028051554,0.010614102,7.58E-04,0,0.00227445,0.00227445,7.58E-04,0.0015163,0,0,0.004548901,0.00227445,0,0,0.003790751,0.031084155,0.021986353,0,7.58E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044730857
'org.eclipse.platform','org.eclipse.core.launcher',0,0,2,2,2,9.543478261,44,439,18.73913043,88,862,2.456521739,4,113,1,21,21,21,0,0,0,41,41,41,1,1,1,55,55,55,4,4,4,1.130434783,4,52,1041,1041,1041,6.173913043,28,284,2,60,16,6,54,0,129,193,34,1,20,29,44,71,1,6,0,7,0,0,247,0,76,15,147,7,191,0,25,0,47,439,133,119,1,18,23,19,75,68,90,2243,387,82,132,0,0,0,23,1,0,0,9,32,1,0,6,15,217,126,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,5934,3.37E-04,0.010111223,0.002696326,0.001011122,0.009100101,0,0.02173913,0.032524435,0.005729693,1.69E-04,0.003370408,0.004887091,0.007414897,0.011964948,1.69E-04,0.001011122,0,0.001179643,0,0,0.041624537,0,0.01280755,0.002527806,0.024772497,0.001179643,0.032187395,0,0.00421301,0,0.007920458,0.073980452,0.022413212,0.020053927,1.69E-04,0.003033367,0.003875969,0.003201887,0.012639029,0.011459387,0.015166835,0.377991237,0.065217391,0.013818672,0.022244692,0,0,0,0.003875969,1.69E-04,0,0,0.001516684,0.005392653,1.69E-04,0,0.001011122,0.002527806,0.036568925,0.021233569,5.06E-04,5.06E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040613414
'org.eclipse.platform','org.eclipse.platform.internal',0,0,0,0,0,1.25,4,10,2.375,6,19,1,1,8,1,4,4,4,0,0,0,8,8,8,1,1,1,1,1,1,0,0,0,0.875,2,7,50,50,50,1.375,2,11,0,0,0,0,0,0,7,8,0,0,1,0,0,1,1,0,0,0,0,0,11,3,5,0,3,7,3,0,1,0,8,10,4,1,1,0,0,0,6,27,3,117,19,7,1,0,0,0,0,0,0,3,0,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,284,0,0,0,0,0,0,0.024647887,0.028169014,0,0,0.003521127,0,0,0.003521127,0.003521127,0,0,0,0,0,0.038732394,0.01056338,0.017605634,0,0.01056338,0.024647887,0.01056338,0,0.003521127,0,0.028169014,0.035211268,0.014084507,0.003521127,0.003521127,0,0,0,0.021126761,0.095070423,0.01056338,0.411971831,0.066901408,0.024647887,0.003521127,0,0,0,0,0,0,0.01056338,0,0,0.003521127,0,0,0,0.024647887,0.007042254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056338028
'org.eclipse.ui.carbon','org.eclipse.ui.carbon',0,0,3,3,3,9.75,19,39,22.75,48,91,4,8,16,1,0,0,0,0,0,0,4,4,4,1,1,1,5,5,5,0,0,0,0.5,1,2,120,120,120,5.25,10,21,3,2,4,1,7,0,2,20,0,1,3,1,12,5,1,0,0,0,0,0,16,0,5,2,9,13,27,0,2,0,7,39,8,29,1,9,2,0,28,62,6,282,28,6,6,0,0,0,3,1,0,0,0,1,1,0,0,2,30,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,734,0.004087193,0.002724796,0.005449591,0.001362398,0.009536785,0,0.002724796,0.027247956,0,0.001362398,0.004087193,0.001362398,0.016348774,0.006811989,0.001362398,0,0,0,0,0,0.021798365,0,0.006811989,0.002724796,0.01226158,0.017711172,0.036784741,0,0.002724796,0,0.009536785,0.053133515,0.010899183,0.039509537,0.001362398,0.01226158,0.002724796,0,0.038147139,0.084468665,0.008174387,0.384196185,0.038147139,0.008174387,0.008174387,0,0,0,0.004087193,0.001362398,0,0,0,0.001362398,0.001362398,0,0,0.002724796,0.040871935,0.03133515,0,0.001362398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03133515
'org.eclipse.ui','org.eclipse.ui.internal',7,2,0.5,1,1,2.714285714,14,19,4.428571429,15,31,1.142857143,2,8,2,0,0,0,0,0,0,3,5,6,1,1,2,0.5,1,1,0.5,1,1,0.285714286,1,2,30.5,38,61,1,1,7,1,0,0,0,0,0,1,9,6,0,0,0,0,2,2,0,0,0,0,0,18,0,1,0,0,9,0,0,6,0,9,19,2,0,2,0,0,0,4,60,4,157,12,2,1,1,0,1,0,0,0,3,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,352,0.002840909,0,0,0,0,0,0.002840909,0.025568182,0.017045455,0,0,0,0,0.005681818,0.005681818,0,0,0,0,0,0.051136364,0,0.002840909,0,0,0.025568182,0,0,0.017045455,0,0.025568182,0.053977273,0.005681818,0,0.005681818,0,0,0,0.011363636,0.170454545,0.011363636,0.446022727,0.034090909,0.005681818,0.002840909,0.002840909,0,0.002840909,0,0,0,0.008522727,0,0,0.005681818,0,0,0,0.005681818,0.002840909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042613636
'org.eclipse.core.resources','org.eclipse.core.internal.dtree',0,0,0,0,0,2.462882096,23,564,5.873362445,67,1345,1.445414847,5,331,17,1.294117647,4,22,0.117647059,1,2,12.47058824,49,212,0.882352941,1,15,0.823529412,6,14,1,8,17,1.200873362,4,275,112.2941176,535,1909,2.152838428,22,493,0,102,47,1,130,0,220,481,31,19,20,3,2,94,17,3,1,0,1,0,326,50,36,39,190,33,281,1,244,0,229,564,114,225,17,20,62,53,237,332,199,4279,730,278,38,11,0,0,15,3,2,145,11,3,17,0,0,39,321,240,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,10837,0,0.009412199,0.004336994,9.23E-05,0.01199594,0,0.020300821,0.044384977,0.00286057,0.001753253,0.001845529,2.77E-04,1.85E-04,0.008673987,0.0015687,2.77E-04,9.23E-05,0,9.23E-05,0,0.030082126,0.004613823,0.003321953,0.003598782,0.017532527,0.003045123,0.025929685,9.23E-05,0.022515456,0,0.021131309,0.052043924,0.010519516,0.020762204,0.0015687,0.001845529,0.005721141,0.004890652,0.021869521,0.030635785,0.018363016,0.394850974,0.067361816,0.025652856,0.003506505,0.001015041,0,0,0.001384147,2.77E-04,1.85E-04,0.013380087,0.001015041,2.77E-04,0.0015687,0,0,0.003598782,0.029620744,0.02214635,0.001845529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024084156
'org.eclipse.core.resources','org.eclipse.core.internal.events',10,4,0.222222222,2,4,3.353413655,40,835,6.646586345,86,1655,1.413654618,5,352,18,4.636363636,16,102,0.055555556,1,1,10.04545455,39,221,0.944444444,1,17,1.409090909,12,31,1.227272727,18,27,1.02811245,6,256,134.9444444,598,2429,2.702811245,26,673,4,97,25,4,95,0,273,426,90,20,78,13,15,63,18,17,0,9,0,0,558,54,133,39,282,84,428,0,157,1,255,840,157,262,18,78,53,74,399,622,230,5532,704,272,100,9,0,1,30,10,1,57,8,26,22,0,0,39,397,223,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,13923,2.87E-04,0.006966889,0.00179559,2.87E-04,0.006823242,0,0.019607843,0.030596854,0.006464124,0.001436472,0.005602241,9.34E-04,0.001077354,0.004524887,0.001292825,0.001221001,0,6.46E-04,0,0,0.040077569,0.003878474,0.009552539,0.00280112,0.020254256,0.006033183,0.030740501,0,0.011276305,7.18E-05,0.018315018,0.060331825,0.011276305,0.018817784,0.001292825,0.005602241,0.003806651,0.005314946,0.028657617,0.04467428,0.016519428,0.397328162,0.050563815,0.01953602,0.00718236,6.46E-04,0,7.18E-05,0.002154708,7.18E-04,7.18E-05,0.004093945,5.75E-04,0.001867414,0.001580119,0,0,0.00280112,0.02851397,0.016016663,2.15E-04,8.62E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036342742
'org.eclipse.core.resources','org.eclipse.core.internal.indexing',0,0,0,0,0,2.493877551,40,1222,4.651020408,56,2279,1.285714286,5,630,39,2.769230769,14,108,0.051282051,1,2,11.74358974,57,458,0.948717949,1,37,3.871794872,39,151,0.820512821,5,32,0.944897959,6,463,93.84615385,608,3660,1.612244898,9,790,0,96,14,1,138,0,348,750,35,12,47,51,0,240,39,1,7,0,0,0,900,107,259,24,205,27,359,3,327,0,490,1226,74,481,39,50,47,37,935,441,307,7545,969,514,110,29,0,10,5,1,4,159,98,52,39,0,0,24,636,353,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130,19812,0,0.004845548,7.07E-04,5.05E-05,0.006965475,0,0.017565112,0.037855845,0.001766606,6.06E-04,0.0023723,0.002574197,0,0.01211387,0.001968504,5.05E-05,3.53E-04,0,0,0,0.045427014,0.005400767,0.013072885,0.001211387,0.010347264,0.00136281,0.018120331,1.51E-04,0.016505148,0,0.024732485,0.061881688,0.00373511,0.024278215,0.001968504,0.002523723,0.0023723,0.001867555,0.04719362,0.022259237,0.015495659,0.3808298,0.048909752,0.025943872,0.005552191,0.001463759,0,5.05E-04,2.52E-04,5.05E-05,2.02E-04,0.008025439,0.004946497,0.002624672,0.001968504,0,0,0.001211387,0.032101757,0.017817484,7.57E-04,1.01E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05703614
'org.eclipse.core.resources','org.eclipse.core.internal.localstore',8,1,0.136363636,3,3,5.567669173,60,1481,8.184210526,66,2177,1.54887218,7,412,22,2.869565217,10,66,0.136363636,1,3,10.47826087,36,241,0.863636364,1,19,1.173913043,9,27,1.086956522,20,25,1.439849624,7,383,134.5454545,624,2960,2.902255639,23,772,3,49,19,8,98,0,212,574,208,11,83,47,0,202,22,27,6,7,1,0,600,42,94,32,320,89,390,1,137,0,272,1485,231,501,22,53,46,250,508,679,279,7658,1050,436,115,7,0,11,17,5,1,47,48,61,25,2,0,31,554,427,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,18609,1.61E-04,0.002633135,0.001021011,4.30E-04,0.005266269,0,0.011392337,0.03084529,0.011177387,5.91E-04,0.004460207,0.00252566,0,0.010854963,0.001182224,0.001450911,3.22E-04,3.76E-04,5.37E-05,0,0.032242463,0.002256972,0.005051319,0.001719598,0.01719598,0.004782632,0.020957601,5.37E-05,0.007362029,0,0.014616583,0.079800097,0.012413348,0.026922457,0.001182224,0.002848084,0.002471922,0.01343436,0.027298619,0.036487721,0.014992745,0.411521307,0.056424311,0.023429523,0.006179805,3.76E-04,0,5.91E-04,9.14E-04,2.69E-04,5.37E-05,0.00252566,0.002579397,0.003277984,0.001343436,1.07E-04,0,0.001665861,0.029770541,0.022945886,8.06E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026385082
'org.eclipse.core.resources','org.eclipse.core.internal.properties',0,0,0.444444444,4,4,3.827956989,21,356,6.440860215,25,599,1.677419355,4,156,9,1.555555556,5,14,0.111111111,1,1,10.22222222,24,92,0.888888889,1,8,0.777777778,6,7,0.111111111,1,1,1.161290323,5,108,96.88888889,284,872,2.172043011,10,202,4,9,4,2,23,0,34,198,23,2,14,28,0,65,9,2,0,1,0,0,141,11,21,4,52,41,66,0,33,0,101,356,62,22,9,18,3,9,101,263,61,2221,382,156,32,7,0,0,8,2,8,13,30,27,9,0,0,4,149,124,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,5135,7.79E-04,0.001752678,7.79E-04,3.89E-04,0.004479065,0,0.006621227,0.038558909,0.004479065,3.89E-04,0.002726388,0.005452775,0,0.012658228,0.001752678,3.89E-04,0,1.95E-04,0,0,0.027458617,0.002142162,0.004089581,7.79E-04,0.010126582,0.007984421,0.01285297,0,0.006426485,0,0.019668939,0.06932814,0.012074002,0.004284323,0.001752678,0.003505355,5.84E-04,0.001752678,0.019668939,0.051217137,0.01187926,0.432521908,0.074391431,0.030379747,0.006231743,0.001363194,0,0,0.001557936,3.89E-04,0.001557936,0.002531646,0.005842259,0.005258033,0.001752678,0,0,7.79E-04,0.029016553,0.024148004,0.001363194,3.89E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031548199
'org.eclipse.core.resources','org.eclipse.core.internal.refresh',5,1,0,0,0,6.5,24,260,9.95,39,398,1.9,5,76,5,3.2,6,16,0,0,0,8,16,40,1,1,5,1.2,3,6,0,0,0,0.875,2,35,109,281,545,3.825,14,153,0,10,2,0,15,0,29,95,18,10,24,8,0,16,5,0,0,0,0,0,130,7,22,17,66,30,73,0,38,0,40,260,32,27,5,12,8,11,56,224,27,1318,163,43,29,2,0,0,14,4,7,13,1,8,5,0,0,17,89,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,3166,0,0.00315856,6.32E-04,0,0.00473784,0,0.009159823,0.030006317,0.005685407,0.00315856,0.007580543,0.002526848,0,0.005053696,0.00157928,0,0,0,0,0,0.041061276,0.002210992,0.006948831,0.005369551,0.020846494,0.009475679,0.023057486,0,0.012002527,0,0.012634239,0.082122552,0.010107391,0.008528111,0.00157928,0.003790272,0.002526848,0.003474416,0.017687934,0.070751737,0.008528111,0.416298168,0.051484523,0.013581807,0.009159823,6.32E-04,0,0,0.004421984,0.001263424,0.002210992,0.004106128,3.16E-04,0.002526848,0.00157928,0,0,0.005369551,0.028111181,0.015792798,3.16E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026847757
'org.eclipse.core.resources','org.eclipse.core.internal.resources',49,9,0.350649351,6,27,5.946771379,78,6815,8.545375218,99,9793,1.611692845,8,1847,77,2.581395349,32,222,0.051948052,1,4,12.95348837,103,1114,0.948051948,1,73,2.26744186,36,195,0.372093023,5,32,1.19982548,6,1375,171.2857143,1449,13189,2.808027923,28,3218,27,305,115,15,509,0,851,2600,721,117,461,191,28,711,77,123,5,36,0,0,2977,93,417,243,1193,425,1650,2,623,1,1181,6827,988,995,77,235,215,324,1776,3455,1097,33949,4765,1610,588,48,0,24,182,45,12,266,177,303,86,0,5,241,2410,1751,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,80400,3.36E-04,0.003793532,0.001430348,1.87E-04,0.006330846,0,0.010584577,0.032338308,0.008967662,0.001455224,0.005733831,0.002375622,3.48E-04,0.008843284,9.58E-04,0.001529851,6.22E-05,4.48E-04,0,0,0.037027363,0.001156716,0.005186567,0.003022388,0.014838308,0.00528607,0.020522388,2.49E-05,0.007748756,1.24E-05,0.014689055,0.084912935,0.012288557,0.012375622,9.58E-04,0.002922886,0.002674129,0.004029851,0.022089552,0.042972637,0.013644279,0.422251244,0.059266169,0.020024876,0.007313433,5.97E-04,0,2.99E-04,0.002263682,5.60E-04,1.49E-04,0.003308458,0.002201493,0.003768657,0.001069652,0,6.22E-05,0.002997512,0.029975124,0.021778607,2.61E-04,4.85E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027263682
'org.eclipse.core.resources','org.eclipse.core.internal.utils',2,2,0,0,0,1.424418605,12,245,4.773255814,35,821,1.348837209,4,232,13,1.8125,5,29,0,0,0,8.875,27,142,1,1,13,5,46,80,1.875,10,30,0.622093023,3,107,105.2307692,313,1368,2.145348837,11,369,0,117,23,4,68,0,173,263,77,1,19,8,20,43,13,6,8,0,0,0,252,17,109,44,123,19,301,2,75,0,172,301,93,228,13,47,50,21,334,198,183,2603,283,115,54,5,0,1,0,0,0,30,11,8,16,0,0,43,256,104,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,7409,0,0.015791605,0.003104333,5.40E-04,0.009178027,0,0.02334998,0.035497368,0.010392766,1.35E-04,0.002564449,0.001079768,0.00269942,0.005803752,0.001754623,8.10E-04,0.001079768,0,0,0,0.034012687,0.002294507,0.014711837,0.005938723,0.016601431,0.002564449,0.040626265,2.70E-04,0.010122824,0,0.023215009,0.040626265,0.012552301,0.030773384,0.001754623,0.006343636,0.006748549,0.002834391,0.045080308,0.026724254,0.02469969,0.351329464,0.038196788,0.015521663,0.007288433,6.75E-04,0,1.35E-04,0,0,0,0.004049129,0.001484681,0.001079768,0.002159536,0,0,0.005803752,0.034552571,0.014036982,0.001079768,6.75E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059657174
'org.eclipse.core.resources','org.eclipse.core.internal.watson',0,0,0.176470588,1,3,2.720338983,14,321,6.203389831,36,732,1.601694915,5,189,17,1.833333333,5,33,0.411764706,1,7,6.333333333,47,114,0.588235294,1,10,0.555555556,3,10,0.222222222,2,4,1.279661017,6,151,64.64705882,452,1099,2.322033898,13,274,3,55,17,3,67,0,114,249,22,4,21,9,1,51,17,3,0,0,0,0,201,20,43,29,90,43,148,0,139,0,123,321,98,87,17,2,24,16,115,308,118,2575,426,173,24,2,0,2,8,3,0,36,9,9,18,0,0,28,173,101,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,6369,4.71E-04,0.008635579,0.002669179,4.71E-04,0.010519705,0,0.017899199,0.039095619,0.003454231,6.28E-04,0.003297221,0.001413095,1.57E-04,0.008007537,0.002669179,4.71E-04,0,0,0,0,0.031559114,0.00314021,0.006751452,0.004553305,0.014130947,0.006751452,0.023237557,0,0.021824462,0,0.019312294,0.050400377,0.015387031,0.013659915,0.002669179,3.14E-04,0.003768252,0.002512168,0.01805621,0.04835924,0.018527241,0.404302088,0.066886481,0.02716282,0.003768252,3.14E-04,0,3.14E-04,0.001256084,4.71E-04,0,0.005652379,0.001413095,0.001413095,0.002826189,0,0,0.004396295,0.02716282,0.015858062,0.001099074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030931072
'org.eclipse.core.resources','org.eclipse.core.resources',13,5,0,0,0,0.076294278,10,28,0.239782016,19,88,0.081743869,2,30,40,0.268292683,7,11,0.875,1,35,8.853658537,53,363,0.125,1,5,3.414634146,39,140,0.097560976,4,4,1.008174387,4,370,19.65,74,786,0.100817439,3,37,0,0,0,0,65,0,9,30,2,0,2,0,0,7,40,1,0,0,0,0,17,4,151,0,8,66,24,0,555,0,367,28,15,104,40,1,0,3,407,368,16,2157,518,370,39,3,0,6,0,0,0,5,2,0,41,0,0,0,155,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,855,6485,0,0,0,0,0.01002313,0,0.001387818,0.00462606,3.08E-04,0,3.08E-04,0,0,0.001079414,0.00616808,1.54E-04,0,0,0,0,0.002621434,6.17E-04,0.023284503,0,0.001233616,0.010177332,0.003700848,0,0.085582113,0,0.056592136,0.004317656,0.00231303,0.016037008,0.00616808,1.54E-04,0,4.63E-04,0.062760216,0.056746338,0.002467232,0.332613724,0.079876638,0.057054742,0.006013878,4.63E-04,0,9.25E-04,0,0,0,7.71E-04,3.08E-04,0,0.006322282,0,0,0,0.023901311,6.17E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131842714
'org.eclipse.core.resources','org.eclipse.core.resources.ant',0,1,0,0,0,3.913043478,19,90,5.52173913,19,127,1.347826087,3,31,4,2.25,4,9,0,0,0,4.5,9,18,1,1,4,2,3,8,1.25,5,5,0.869565217,3,20,56.75,88,227,2.782608696,10,64,0,0,2,2,4,0,23,37,0,2,3,3,0,17,4,0,0,0,0,0,35,0,17,0,31,25,31,0,35,0,23,92,34,3,4,1,0,3,17,125,9,578,79,23,20,3,0,0,3,1,0,0,11,3,4,0,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1410,0,0,0.00141844,0.00141844,0.002836879,0,0.016312057,0.026241135,0,0.00141844,0.00212766,0.00212766,0,0.012056738,0.002836879,0,0,0,0,0,0.024822695,0,0.012056738,0,0.021985816,0.017730496,0.021985816,0,0.024822695,0,0.016312057,0.065248227,0.024113475,0.00212766,0.002836879,7.09E-04,0,0.00212766,0.012056738,0.088652482,0.006382979,0.409929078,0.056028369,0.016312057,0.014184397,0.00212766,0,0,0.00212766,7.09E-04,0,0,0.007801418,0.00212766,0.002836879,0,0,0,0.019858156,0.007801418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045390071
'org.eclipse.core.resources','org.eclipse.core.resources.refresh',0,0,0,0,0,0,0,0,0.333333333,1,2,0.333333333,1,2,3,0,0,0,0.666666667,1,2,2,3,6,0.333333333,1,1,0,0,0,0,0,0,1.333333333,2,8,7.666666667,12,23,0.333333333,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,0,0,9,0,6,0,0,0,3,0,0,0,4,29,1,68,11,8,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,165,0,0,0,0,0,0,0,0.012121212,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0.006060606,0,0,0,0,0.024242424,0,0,0.054545455,0,0.036363636,0,0,0,0.018181818,0,0,0,0.024242424,0.175757576,0.006060606,0.412121212,0.066666667,0.048484848,0,0,0,0.012121212,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066666667
'org.eclipse.core.resources','org.eclipse.core.resources.team',1,1,0,0,0,0.65,11,26,0.95,14,38,0.4,1,16,4,0.5,1,2,0.5,1,2,10,18,40,0.5,1,2,0.25,1,1,0,0,0,2.125,5,85,30.5,64,122,0.675,8,27,0,4,1,0,4,0,0,16,0,0,2,0,0,3,4,1,0,0,0,0,2,0,3,1,6,13,6,0,46,0,40,27,4,9,4,0,1,0,43,72,19,391,95,85,0,2,0,1,3,1,0,0,0,0,4,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,980,0,0.004081633,0.001020408,0,0.004081633,0,0,0.016326531,0,0,0.002040816,0,0,0.003061224,0.004081633,0.001020408,0,0,0,0,0.002040816,0,0.003061224,0.001020408,0.006122449,0.013265306,0.006122449,0,0.046938776,0,0.040816327,0.02755102,0.004081633,0.009183673,0.004081633,0,0.001020408,0,0.043877551,0.073469388,0.019387755,0.398979592,0.096938776,0.086734694,0,0.002040816,0,0.001020408,0.003061224,0.001020408,0,0,0,0,0.004081633,0,0,0.001020408,0.007142857,0.003061224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857
'org.eclipse.jdt.core','org.eclipse.jdt.core',41,12,0.101694915,5,6,1.668759812,101,1063,4.90266876,160,3123,0.742543171,7,473,59,1.666666667,22,100,0.694915254,1,41,7.55,46,453,0.305084746,1,18,4.566666667,131,274,2.833333333,56,170,1.686028257,13,1074,78.44067797,1030,4628,1.392464678,42,887,6,135,60,20,703,0,229,759,80,32,41,36,127,156,59,11,1,7,0,0,551,231,374,38,367,142,668,0,975,0,642,1066,228,477,59,53,59,83,1421,1178,338,9977,1400,1115,328,5,0,4,92,10,2,214,65,29,61,1,4,36,748,336,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,27337,2.19E-04,0.004938362,0.002194828,7.32E-04,0.025716062,0,0.008376925,0.027764568,0.002926437,0.001170575,0.001499799,0.001316897,0.004645718,0.005706552,0.002158247,4.02E-04,3.66E-05,2.56E-04,0,0,0.020155833,0.008450086,0.013681092,0.001390057,0.013425028,0.005194425,0.024435746,0,0.035665947,0,0.023484654,0.038994769,0.008340345,0.017448879,0.002158247,0.001938764,0.002158247,0.003036178,0.051980832,0.04309178,0.012364195,0.364963237,0.051212642,0.040787211,0.01199839,1.83E-04,0,1.46E-04,0.003365402,3.66E-04,7.32E-05,0.007828218,0.00237773,0.001060833,0.002231408,3.66E-05,1.46E-04,0.001316897,0.027362183,0.012291034,6.22E-04,5.85E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053590372
